0.292,-13.521
-16.783,-13.864
-8.358,-27.667
-5.57,-12.36
7.87,-84.32
13.81,-54.96
-0.452,-52.279
-2.61,-1.61
-13.463,18.621
-7.166,-8.777
62.57,-69.97
16.316,16.885
-3.286,4.201
-0.44,-3.87
-25.542,-137.253
-1.66,-47.31
-37.595,24.234
-39.651,-8.859
-5.719,-35.781
-15.993,-10.899
-115.73,-190.55
-2.200,-6.421
68.745,-86.832
-6.953,-5.179
-24.428,-11.916
-17.309,-15.921
-136.654,-14.322
-2.462,8.996
-3.56,2.42
51.109,39.971
-0.242,-10.241
-5.46,3.58
-3.771,4.066
-8.84,3.73
-9.822,-9.990
-7.054,-0.392
-7.29,-0.41
-2.203,-3.776
-5.05,2.24
-0.14,-11.36
-2.21,3.61
3.24,1.33
-5.98,4.59
-10.659,0.710
-10.554,11.163
-17.46,71.63
-13.026,12.568
45.314,2.986
-30.725,-48.515
-12.384,-1.967
-19.210,-33.061
52.508,-89.655
-17.952,-45.679
-46.157,-36.007
12.727,-41.447
-4.706,-102.950
0.79,4.52
-26.764,-9.813
-0.460,217.452
-3.816,3.896
-3.12,3.31
-5.568,9.286
-11.88,6.87
-2.865,3.678
-2.31,5.02
-6.91,3.17
-10.25,5.82
-10.172,6.621
-10.05,6.47
-10.69,7.71
-9.529,9.565
-18.376,-8.220
-4.081,-21.023
-97.064,-22.733
159.09,193.29
-33.931,-52.782
-29.312,-21.779
-122.66,-84.03
13.722,15.078
-66.676,-29.082
-15.13,-9.79
-56.450,-121.068
-60.474,-23.693
2.113,-8.169
-0.57,-18.85
-15.574,-15.478
-4.583,-8.414
-62.112,11.141
-51.76,-38.29
-3.109,-43.633
-4.14,5.81
-19.836,15.281
38.492,27.757
-37.975,-105.132
-191.45,-145.19
-32.841,-106.002
5.374,-1.199
-28.64,-12.86
-714.59,-1036.80
-15.909,42.696
-2.534,-5.305
-2.129,-0.868
-67.624,16.998
-74.61,-19.59
-2.171,-27.678
-3.03,-7.42
-87.258,-11.556
-88.134,-0.860
-89.46,-0.33
-18.556,11.081
-17.567,21.662
-60.256,-7.742
-14.21,16.32
-7.398,6.062
-7.547,5.591
-0.830,-4.510
-21.877,17.036
-10.200,9.511
-21.11,15.81
-17.480,-28.334
62.66,-230.32
-13.326,-20.079
-626.55,-45.80
-23.39,-54.57
-77.972,-51.680
-30.318,-25.278
-13.704,-4.043
-10.562,-20.237
-7.120,0.329
-10.782,5.991
54.538,-117.165
-28.489,23.378
-4.81,-0.89
-10.09,4.26
-5.09,3.90
-13.782,29.646
-222.267,1707.696
-10.18,6.34
130.960,-170.919
-11.774,7.368
-32.315,-46.221
-27.843,-30.555
16.663,7.197
-15.114,-39.830
-10.504,-3.489
3.990,-5.338
-26.731,-42.591
-28.194,105.650
67.60,-76.26
-53.772,-2.687
-30.42,11.49
-11.655,2.537
-8.220,6.546
-29.71,16.68
-8.92,3.34
-11.265,-19.506
-5.831,-9.488
23.227,-67.764
118.325,-148.433
-34.708,-62.992
-18.81,-4.50
-25.79,8.09
-250.947,58.202
-12.796,-3.749
-9.87,-5.55
-83.35,46.23
-7.30,9.75
-9.072,3.211
-20.843,-18.970
-51.953,-19.416
-46.82,-49.24
-212.044,-25.969
-66.43,-23.41
-11.721,3.316
-110.33,100.48
-25.927,-40.692
-33.427,-115.457
-80.791,-44.858
-46.573,-44.296
-59.639,-56.615
-13.849,-12.252
-18.617,-103.771
-28.308,-3.883
-34.75,-73.26
-21.240,15.334
-24.186,-4.173
-22.070,-43.699
-103.51,-39.48
-17.67,-229.26
-9.880,1.155
-63.575,-50.654
-14.686,-18.466
-228.11,-43.82
-68.867,-7.551
-17.33,-29.41
-19.48,-15.92
-19.39,-1.08
-11.62,-1.36
-81.269,2.030
10.316,-15.012
3.416,-96.804
-23.876,-12.407
-24.751,-91.427
-14.27,10.43
9.84,-20.80
-5.598,15.832
-53.031,-66.186
-43.741,-34.754
-13.014,-32.535
60.077,20.781
60.732,20.396
42.181,-31.160
-15.525,-12.905
-100.06,15.46
-20.146,-22.776
-134.31,87.89
82.731,-101.976
-23.80,-124.58
41.607,41.819
-17.666,-13.765
43.533,-69.825
10.11,-93.79
-47.17,-13.49
47.072,8.543
233.05,-356.30
106.394,32.491
53.687,1.376
4.093,-54.551
51.003,18.217
-5.949,7.786
-1.73,0.41
54.36,-23.29
-5.215,-3.775
98.07,-13.22
37.014,-159.351
127.378,-122.603
66.952,49.814
18.759,5.426
-18.216,-18.058
-18.363,-259.002
86.023,159.404
47.229,-64.071
31.10,-94.56
4.55,-49.02
95.97,38.29
245.567,119.038
-17.457,-6.236
97.193,-74.530
98.513,-110.906
-34.40,-0.08
74.256,-25.790
428.832,13.475
59.12,-18.83
-30.953,-33.890
-30.131,-30.860
73.680,84.402
171.298,125.436
-82.704,-4.233
-109.489,-108.749
14.425,6.616
-13.843,-3.790
46.677,21.962
-28.09,-44.14
108.006,-23.980
11.620,32.638
20.13,-77.72
-91.263,-53.561
-20.070,-49.425
81.721,16.695
12.79,8.48
70.357,52.549
101.712,-36.599
181.303,84.300
23.070,1.772
21.839,-1.588
-8.668,-13.383
328.95,-164.67
100.80,-105.34
9.181,15.079
33.034,-72.244
20.13,5.31
162.321,5.038
18.927,-60.119
-37.62,-24.95
13.850,-2.682
-2.23,18.10
-7.726,-127.824
-29.553,-30.168
134.861,-5.498
91.684,-95.143
98.520,-2.943
5.058,12.900
159.36,-73.17
60.374,-24.635
-38.52,-16.05
79.33,-62.01
16.026,-0.967
-33.742,30.369
12.79,0.28
-10.986,-84.834
32.61,-9.76
61.661,-34.184
56.469,4.134
18.826,15.860
134.92,-24.59
318.568,48.171
23.818,4.264
30.00,4.52
146.354,-8.343
187.56,-22.45
-0.086,-8.184
221.185,-147.090
-31.73,-28.54
-103.254,-206.394
53.452,30.201
-121.28,-97.59
-50.72,-64.22
-3.41,8.46
-121.403,-309.977
-5.482,19.833
-24.110,9.821
261.70,-296.70
-222.327,-88.641
-41.339,-71.292
14.332,0.679
28.825,-2.064
26.82,-4.27
25.17,-9.16
-26.15,-73.58
232.55,31.99
94.351,-3.130
-1721.728,854.963
-80.21,-146.29
-8.62,-9.07
94.12,-14.62
89.281,8.432
310.526,12.627
36.89,-58.99
3.567,6.028
73.431,-8.823
50.28,14.25
-13.71,-39.03
30.413,-9.053
-34.152,-26.359
117.00,16.48
50.434,-49.097
99.28,-66.32
-82.828,-269.549
38.357,-18.188
17.050,14.282
-11.596,-9.786
161.62,-230.53
-29.458,-29.125
19.521,-166.680
29.007,-9.420
29.29,8.76
-4.095,-38.019
21.539,2.282
264.634,-59.482
-27.758,-7.484
-32.898,-14.466
13.929,9.616
-147.867,-93.480
39.752,-40.956
77.36,-220.16
114.20,-25.03
13.438,-1.900
118.929,-21.928
14.803,-0.472
369.477,-16.981
17.13,-11.70
44.346,-7.951
62.615,-24.384
-6.85,-12.02
-15.15,-37.11
-8.96,-113.82
30.465,6.264
149.194,17.126
215.61,-139.02
-77.94,-206.53
59.658,-63.960
-34.087,-59.120
13.501,-7.222
12.314,12.776
-11.042,11.206
18.77,-8.21
45.517,8.126
-4.654,18.750
14.964,32.742
122.41,7.11
36.575,-195.441
-19.18,-14.10
46.941,-40.471
-6.54,87.85
124.225,278.007
91.990,-107.163
-12.172,-70.551
26.90,-7.35
-69.23,-119.67
75.014,-42.411
-57.13,-72.08
17.905,-10.329
9.474,-12.464
408.34,-35.22
-116.585,-102.608
377.146,-68.623
41.765,-43.379
-3.899,-22.759
-18.901,-43.132
24.66,-11.16
18.25,-9.39
180.832,33.072
224.295,25.396
182.92,50.36
134.223,11.219
41.931,-36.468
107.013,-13.851
95.147,5.247
143.173,-62.295
6.99,-15.66
-100.333,-63.689
-14.263,205.414
-59.156,-21.815
6.35,-14.96
83.085,-45.554
-11.171,-31.922
-18.815,-46.892
-23.268,-30.987
216.51,-129.33
-30.179,-83.636
-3.918,-8.350
6.765,-10.993
17.83,2.41
87.828,-68.611
87.005,-95.945
-105.325,61.073
-129.70,-154.80
-2.788,-27.400
-14.685,-12.777
-7.089,-13.694
76.813,21.653
-11.656,-7.553
12.85,-2.94
6.939,-3.361
307.781,47.533
77.903,-306.244
759.82,17.77
78.811,-59.761
-32.086,-24.545
15.881,-14.136
-47.972,-21.861
32.687,25.146
-146.10,-146.12
13.115,0.752
59.88,-94.09
113.377,28.978
10.855,-5.422
102.069,101.416
282.18,30.46
19.57,2.63
-125.581,-43.229
377.15,-437.43
-4.213,9.698
26.415,1.593
9.338,-20.014
111.178,4.443
83.10,-49.58
-80.17,25.59
-284.710,-193.578
142.693,-53.051
292.00,-45.95
-23.36,3.36
-26.51,-22.32
43.287,-17.670
53.843,10.742
-8.608,-0.975
51.672,-19.697
78.625,12.398
-16.496,-7.119
7.467,-12.276
4.28,-6.29
-7.897,-5.237
4.808,11.391
-19.158,15.799
-9.991,-64.427
-94.10,-47.42
31.493,2.651
71.227,53.727
-26.965,-1.154
-141.042,-113.463
23.707,-4.787
45.456,-152.116
42.39,-304.19
26.92,0.44
-27.948,-13.881
17.080,-2.826
6.32,4.80
77.22,-11.38
233.354,-493.133
21.568,-21.096
60.447,28.353
43.461,-5.924
56.171,-34.165
-72.589,9.676
-69.516,-27.520
20.979,-15.022
6.01,-17.70
55.173,-61.043
60.40,-41.30
1.98,-9.28
3.918,-9.890
-26.456,-49.740
8.735,53.512
27.14,-2.64
279.471,-85.654
48.630,17.111
-7.003,-35.176
140.876,-25.250
114.648,20.338
-27.887,-26.077
82.980,-12.383
63.473,-29.890
97.957,-20.879
-20.534,49.072
8.66,-11.33
91.63,-44.04
-48.713,-93.922
207.328,61.164
91.831,1.152
135.640,-47.447
28.050,-28.120
-461.948,-369.624
12.687,-11.581
44.49,-14.82
54.952,-15.938
87.677,-90.069
-5.971,9.170
39.32,-10.48
-25.803,11.283
51.289,-57.443
-300.737,-673.539
77.845,-106.965
77.138,-97.321
34.76,-22.95
2.942,-16.236
29.636,-24.650
100.001,13.896
-45.946,-68.172
55.75,-10.15
36.270,-2.505
191.856,36.183
9.92,-16.89
-35.24,-31.60
-101.17,-81.77
135.43,-48.61
-43.47,-45.73
-16.52,-8.25
98.74,-110.41
88.751,-27.183
-7.832,-3.654
41.437,-32.566
-7.78,-14.98
262.027,-231.606
8.299,-2.478
144.70,-41.87
-0.03,-33.07
26.933,-36.897
716.460,-941.497
17.001,-20.531
-92.55,-13.25
11.572,-8.569
188.55,-148.08
20.348,-35.671
29.086,-46.133
-4.203,-15.103
24.74,3.63
48.13,14.29
8.79,-1.06
295.476,27.442
17.504,5.298
-4.553,-36.588
187.65,136.93
73.780,-72.855
63.470,25.359
137.46,-163.44
42.976,-56.675
-228.701,-253.206
88.17,-10.15
9.009,-5.875
28.484,-74.486
22.98,-11.12
128.01,11.19
126.399,13.242
81.194,-24.267
-8.211,-4.866
-89.72,-86.42
-15.884,-7.151
-13.74,-5.12
41.336,20.923
277.4,-251.1
256.452,-239.685
-59.169,-61.603
30.008,-9.695
19.957,-18.971
8.777,-7.698
16.882,2.197
-4.591,21.277
50.81,-17.46
114.45,-84.02
15.146,-30.878
-9.874,-9.132
73.384,-26.707
10.82,-234.24
7.073,0.836
60.139,-2.475
18.339,-26.378
-53.215,-73.313
-12.87,-18.95
31.488,-13.836
14.75,-3.51
-65.05,-60.50
-15.632,-86.097
-66.071,71.499
63.163,-26.952
8.502,-11.433
66.81,-116.52
6.51,-68.21
130.117,-58.960
-57.551,-14.795
57.737,-38.838
-65.67,-42.00
153.48,36.49
175.90,-112.20
-15.844,-5.486
44.64,-52.57
-15.234,-32.711
-24.331,-27.845
149.47,-127.05
8.85,-0.72
-1.888,-5.070
-1.721,-4.969
-0.32,-5.46
-2.005,-4.512
-18.402,-46.401
-14.297,-3.274
22.77,-18.35
82.131,-18.986
149.16,-39.10
26.689,-48.894
1.790,-30.088
5.667,-5.601
2.233,1.969
6.785,-9.369
112.808,99.499
34.385,-4.263
109.428,23.678
-9.143,3.370
5.105,-1.666
-1.639,-4.319
22.99,0.88
-10.430,-9.873
40.727,6.291
87.132,17.127
27.64,-1.02
80.73,-18.70
-18.380,-18.498
-135.569,-41.790
15.99,-23.76
-171.892,-381.815
-10.028,-3.966
154.36,-42.76
45.066,11.901
9.479,-62.744
-46.308,6.614
0.723,0.276
-32.199,2.640
-138.947,-371.029
-4.801,-1.621
-3.147,9.159
-18.312,-12.105
-21.393,-9.590
-21.201,-0.520
-17.023,-7.063
34.972,0.197
-2.990,-48.949
-32.33,-125.64
-218.723,16.555
-41.018,-11.304
18.862,3.121
-17.359,0.577
-12.48,-27.37
-27.970,12.400
-12.860,-9.792
-54.488,-97.434
-23.939,-48.160
-31.64,-48.20
-20.17,-39.47
-101.446,-82.543
-8.974,-12.737
-26.193,-32.383
-11.906,-2.198
116.374,-31.265
-12.080,-6.419
-15.23,34.37
178.235,-178.053
-126.913,23.116
-46.727,-9.036
-24.69,5.04
6.989,-22.729
-726.514,-259.057
-16.946,-102.252
-14.459,-3.358
1.614,-2.014
-143.20,-37.20
-67.135,-8.899
-164.812,-50.933
46.96,-62.39
9.308,-58.066
-23.41,-21.10
-29.29,2.70
-53.23,37.24
-217.31,-54.26
-45.61,-9.21
-16.084,17.619
18.88,-21.85
52.90,0.62
-2.80,-1.82
-25.66,-15.56
-85.54,19.77
-31.41,-22.15
-39.39,19.65
-89.728,-15.945
-70.765,-22.844
18.39,-6.84
-22.829,-14.784
-82.021,-64.844
-248.73,5.59
-50.538,-6.118
-13.060,-9.669
-160.57,2.91
-0.115,-43.987
-30.60,-1.00
-217.433,-74.373
-81.47,35.34
-127.68,-110.31
-12.314,-4.941
-73.66,-59.21
-14.460,-2.770
304.30,-154.28
10.652,-39.025
-49.127,-13.023
-50.818,4.114
-129.17,-79.76
-29.598,1.704
-81.320,9.798
-27.720,60.366
-16.446,-4.506
-28.397,-3.072
16.652,7.876
0.07,7.79
-41.712,24.774
-5.93,-3.40
-52.68,-4.23
-102.355,56.865
-39.290,-23.582
-95.499,25.027
-11.135,21.596
-20.344,-38.234
-98.971,-65.543
-115.30,7.62
95.294,-40.995
-125.375,-64.870
